fact_id,layer,pair_type,variant_id_a,variant_id_b,is_correct_a,is_correct_b,cosine_distance,l2_distance,jaccard_distance,n_active_a,n_active_b,n_shared_features
cf_14743,15,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.558475136756897,1493.4945068359375,0.8285714285714285,25,16,6
cf_14743,18,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.7357550859451294,2582.065185546875,0.8947368421052632,26,16,4
cf_14744,2,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.07721638679504395,184.45237731933594,0.5714285714285714,5,5,3
cf_14744,3,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.04522615671157837,147.6216278076172,0.5555555555555556,5,8,4
cf_14744,4,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.04615640640258789,198.18116760253906,0.5,8,10,6
cf_14744,12,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.1746411919593811,688.1326904296875,0.5357142857142857,20,21,13
cf_14744,15,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.20717287063598633,785.6784057617188,0.47619047619047616,13,19,11
cf_14744,18,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.19237852096557617,1414.79248046875,0.6071428571428572,20,19,11
cf_14747,2,correct_wrong,paraphrase_00,paraphrase_01,True,False,1.0,673.9828491210938,1.0,5,17,0
cf_14747,3,correct_wrong,paraphrase_00,paraphrase_01,True,False,1.0,712.6912841796875,1.0,6,24,0
cf_14747,4,correct_wrong,paraphrase_00,paraphrase_01,True,False,1.0,790.5674438476562,1.0,6,17,0
cf_14747,12,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.9582217931747437,1758.92578125,0.95,19,23,2
cf_14747,15,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.8606038689613342,1635.7772216796875,0.9117647058823529,11,26,3
cf_14747,18,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.8619136214256287,3774.925048828125,0.9428571428571428,16,21,2
cf_14757,2,correct_correct,paraphrase_00,paraphrase_01,True,True,1.0,662.0864868164062,1.0,5,15,0
cf_14757,3,correct_correct,paraphrase_00,paraphrase_01,True,True,1.0,744.459228515625,1.0,5,21,0
cf_14757,4,correct_correct,paraphrase_00,paraphrase_01,True,True,1.0,811.574462890625,1.0,7,19,0
cf_14757,12,correct_correct,paraphrase_00,paraphrase_01,True,True,0.9147273898124695,1705.709228515625,0.9230769230769231,17,25,3
cf_14757,15,correct_correct,paraphrase_00,paraphrase_01,True,True,0.8003058433532715,1992.651123046875,0.8620689655172413,16,17,4
cf_14757,18,correct_correct,paraphrase_00,paraphrase_01,True,True,0.8257076740264893,3084.94873046875,0.9393939393939394,12,23,2
cf_14762,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.007089138031005859,47.97212600708008,0.0,5,5,5
cf_14762,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.0221213698387146,88.69402313232422,0.5,7,8,5
cf_14762,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.21389585733413696,259.43389892578125,0.5555555555555556,8,5,4
cf_14762,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.45951586961746216,1050.6434326171875,0.7777777777777778,15,18,6
cf_14762,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.21740049123764038,975.9686889648438,0.52,17,20,12
cf_14762,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.21696162223815918,1657.762451171875,0.6153846153846154,15,21,10
cf_14771,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,664.8939819335938,1.0,4,30,0
cf_14771,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.904701292514801,679.6342163085938,0.9696969696969697,6,28,1
cf_14771,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9204389452934265,847.07958984375,0.9666666666666667,10,21,1
cf_14771,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.8944620490074158,1436.0087890625,0.8863636363636364,20,29,5
cf_14771,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.5678331255912781,1622.6451416015625,0.6346153846153846,33,38,19
cf_14771,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.6216917037963867,2574.414306640625,0.8695652173913043,18,34,6
cf_14782,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,629.899169921875,1.0,4,5,0
cf_14782,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,630.1138305664062,1.0,7,4,0
cf_14782,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9933636784553528,677.2538452148438,0.9285714285714286,8,7,1
cf_14782,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9916930198669434,1720.7716064453125,0.96,14,12,1
cf_14782,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9006325006484985,1692.8026123046875,0.9142857142857143,17,21,3
cf_14782,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.536468505859375,2193.334228515625,0.84375,18,19,5
cf_14794,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.006196081638336182,48.9290771484375,0.19999999999999996,5,4,4
cf_14794,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.11847782135009766,237.4171905517578,0.5,6,6,4
cf_14794,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.14435350894927979,379.4898681640625,0.5,10,11,7
cf_14794,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.03967106342315674,602.0612182617188,0.5,15,15,10
cf_14794,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.15824788808822632,1189.9267578125,0.6111111111111112,12,13,7
cf_14794,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.3640575408935547,2028.68603515625,0.7272727272727273,17,11,6
cf_14796,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.020152509212493896,94.94181060791016,0.8,3,3,1
cf_14796,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.010229527950286865,76.09355163574219,0.5714285714285714,5,5,3
cf_14796,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.022581279277801514,160.16317749023438,0.4545454545454546,10,7,6
cf_14796,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.02409517765045166,453.6417541503906,0.4285714285714286,13,9,8
cf_14796,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.10478925704956055,805.0568237304688,0.6111111111111112,13,12,7
cf_14796,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.17908114194869995,1446.181884765625,0.5909090909090908,17,14,9
cf_14808,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.993314266204834,535.77392578125,0.9,5,6,1
cf_14808,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,629.4463500976562,1.0,6,9,0
cf_14808,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,732.8726196289062,1.0,10,10,0
cf_14808,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9942039847373962,2314.163818359375,0.9714285714285714,16,20,1
cf_14808,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9881309270858765,2404.280517578125,0.962962962962963,15,13,1
cf_14808,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,3139.2138671875,1.0,16,20,0
cf_14811,2,correct_correct,paraphrase_00,paraphrase_01,True,True,0.01749587059020996,85.86907958984375,0.5714285714285714,4,6,3
cf_14811,3,correct_correct,paraphrase_00,paraphrase_01,True,True,0.05887728929519653,163.85292053222656,0.5555555555555556,6,7,4
cf_14811,4,correct_correct,paraphrase_00,paraphrase_01,True,True,0.05570673942565918,203.30300903320312,0.4545454545454546,7,10,6
cf_14811,12,correct_correct,paraphrase_00,paraphrase_01,True,True,0.06017768383026123,669.1453247070312,0.5925925925925926,17,21,11
cf_14811,15,correct_correct,paraphrase_00,paraphrase_01,True,True,0.3166298270225525,1081.0504150390625,0.56,14,22,11
cf_14811,18,correct_correct,paraphrase_00,paraphrase_01,True,True,0.12204355001449585,1596.692626953125,0.5833333333333333,17,17,10
cf_14812,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.5963761806488037,487.01519775390625,0.7777777777777778,6,5,2
cf_14812,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9806506633758545,583.9487915039062,0.9444444444444444,12,7,1
cf_14812,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9695344567298889,805.8880615234375,0.9090909090909091,13,11,2
cf_14812,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.6199252605438232,1674.8343505859375,0.7222222222222222,25,21,10
cf_14812,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.6738865375518799,1287.7239990234375,0.84,16,13,4
cf_14812,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.5370287895202637,2086.534423828125,0.8529411764705882,23,16,5
cf_1482,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.005365252494812012,50.270206451416016,0.4,5,3,3
cf_1482,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.0029976963996887207,61.69591522216797,0.1428571428571429,6,7,6
cf_1482,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.03852283954620361,154.90182495117188,0.33333333333333337,8,12,8
cf_1482,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.05566197633743286,476.97564697265625,0.368421052631579,18,13,12
cf_1482,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.23889559507369995,770.5892944335938,0.5,15,15,10
cf_1482,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.26971864700317383,1396.9034423828125,0.6538461538461539,19,16,9
cf_1484,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.007536649703979492,59.79351806640625,0.25,3,4,3
cf_1484,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.06361818313598633,200.34664916992188,0.5555555555555556,8,5,4
cf_1484,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.04247957468032837,189.73782348632812,0.19999999999999996,10,8,8
cf_1484,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.08693885803222656,828.6595458984375,0.7,16,10,6
cf_1484,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.2560076117515564,1242.42333984375,0.7692307692307692,15,17,6
cf_1484,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.2605840563774109,1900.0474853515625,0.5,15,12,9
cf_1485,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.04095715284347534,162.86424255371094,0.6666666666666667,6,6,3
cf_1485,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.10093462467193604,236.30471801757812,0.6875,11,10,5
cf_1485,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.08599352836608887,238.4287109375,0.736842105263158,12,12,5
cf_1485,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.5839475393295288,1238.9256591796875,0.7407407407407407,18,16,7
cf_1485,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.36991846561431885,1155.554443359375,0.6551724137931034,17,22,10
cf_1485,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.39079856872558594,2180.379638671875,0.696969696969697,17,26,10
cf_14857,2,correct_correct,paraphrase_00,paraphrase_01,True,True,0.19044899940490723,264.3010559082031,0.33333333333333337,5,5,4
cf_14857,3,correct_correct,paraphrase_00,paraphrase_01,True,True,0.9253553748130798,551.7021484375,0.4545454545454546,7,10,6
cf_14857,4,correct_correct,paraphrase_00,paraphrase_01,True,True,0.6830857992172241,545.1780395507812,0.5,8,7,5
cf_14857,12,correct_correct,paraphrase_00,paraphrase_01,True,True,0.17979532480239868,603.5189819335938,0.47058823529411764,13,13,9
cf_14857,15,correct_correct,paraphrase_00,paraphrase_01,True,True,0.1555403470993042,669.2581787109375,0.4,17,23,15
cf_14857,18,correct_correct,paraphrase_00,paraphrase_01,True,True,0.06650686264038086,1090.384033203125,0.36363636363636365,16,20,14
cf_14860,2,correct_wrong,paraphrase_00,paraphrase_01,True,False,1.0,632.8943481445312,1.0,4,6,0
cf_14860,3,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.9905868172645569,674.6529541015625,0.9333333333333333,6,10,1
cf_14860,4,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.8979906439781189,751.0211181640625,0.75,7,13,4
cf_14860,12,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.7284091114997864,1491.6033935546875,0.8461538461538461,16,29,6
cf_14860,15,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.9339791536331177,2154.392333984375,0.9655172413793104,15,15,1
cf_14860,18,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.9285721778869629,4919.33935546875,0.875,17,19,4
cf_14861,2,correct_correct,paraphrase_00,paraphrase_01,True,True,1.0,610.5064697265625,1.0,7,4,0
cf_14861,3,correct_correct,paraphrase_00,paraphrase_01,True,True,1.0,676.5518798828125,1.0,5,8,0
cf_14861,4,correct_correct,paraphrase_00,paraphrase_01,True,True,0.98569256067276,865.4122314453125,0.8888888888888888,11,9,2
cf_14861,12,correct_correct,paraphrase_00,paraphrase_01,True,True,0.5876991748809814,1759.4635009765625,0.6666666666666667,20,16,9
cf_14861,15,correct_correct,paraphrase_00,paraphrase_01,True,True,0.39945846796035767,1034.747314453125,0.76,17,14,6
cf_14861,18,correct_correct,paraphrase_00,paraphrase_01,True,True,0.368655264377594,2390.681640625,0.6363636363636364,17,13,8
cf_14864,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,640.1504516601562,1.0,6,4,0
cf_14864,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,687.6287841796875,1.0,4,11,0
cf_14864,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,764.9595947265625,1.0,8,10,0
cf_14864,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.853063702583313,1593.2823486328125,0.9230769230769231,11,17,2
cf_14864,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.842583417892456,1575.4278564453125,0.9565217391304348,11,13,1
cf_14864,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9872689247131348,3460.324462890625,0.95,9,12,1
cf_14865,2,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.995846152305603,628.6378784179688,0.875,5,4,1
cf_14865,3,correct_wrong,paraphrase_00,paraphrase_01,False,True,1.0,706.7581787109375,1.0,5,7,0
cf_14865,4,correct_wrong,paraphrase_00,paraphrase_01,False,True,1.0,769.9002075195312,1.0,7,11,0
cf_14865,12,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.8120428919792175,2049.757080078125,0.8275862068965517,20,14,5
cf_14865,15,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.7901117205619812,1761.69677734375,0.8620689655172413,17,16,4
cf_14865,18,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.6665893793106079,2300.24267578125,0.7407407407407407,16,18,7
cf_14867,2,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.0019322037696838379,27.598350524902344,0.19999999999999996,4,5,4
cf_14867,3,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.0024052858352661133,33.260494232177734,0.1428571428571429,6,7,6
cf_14867,4,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.028849422931671143,130.23373413085938,0.25,6,8,6
cf_14867,12,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.042557597160339355,536.1705932617188,0.6111111111111112,12,13,7
cf_14867,15,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.04452031850814819,695.4280395507812,0.42105263157894735,16,14,11
cf_14867,18,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.02993375062942505,925.5017700195312,0.5,10,11,7
cf_14868,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,547.4424438476562,1.0,5,15,0
cf_14868,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,636.258056640625,1.0,6,12,0
cf_14868,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,613.0050659179688,1.0,12,14,0
cf_14868,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,1544.431640625,1.0,13,24,0
cf_14868,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.91177898645401,1514.979736328125,0.9705882352941176,11,24,1
cf_14868,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,2868.528076171875,1.0,10,20,0
cf_14877,2,correct_correct,paraphrase_00,paraphrase_01,True,True,0.04473519325256348,141.470947265625,0.6666666666666667,7,5,3
cf_14877,3,correct_correct,paraphrase_00,paraphrase_01,True,True,0.06148809194564819,170.99920654296875,0.7272727272727273,7,7,3
cf_14877,4,correct_correct,paraphrase_00,paraphrase_01,True,True,0.10866749286651611,305.6578063964844,0.6470588235294117,14,9,6
cf_14877,12,correct_correct,paraphrase_00,paraphrase_01,True,True,0.04953807592391968,570.410400390625,0.43999999999999995,21,18,14
cf_14877,15,correct_correct,paraphrase_00,paraphrase_01,True,True,0.23588818311691284,741.8017578125,0.5862068965517242,21,20,12
cf_14877,18,correct_correct,paraphrase_00,paraphrase_01,True,True,0.15762180089950562,1584.2027587890625,0.6451612903225806,20,22,11
cf_1488,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.03147292137145996,104.45304107666016,0.8,3,3,1
cf_1488,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.17456769943237305,285.8882141113281,0.75,7,8,3
cf_1488,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.15188443660736084,310.4596252441406,0.8666666666666667,7,10,2
cf_1488,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.16745084524154663,833.7147827148438,0.6,14,14,8
cf_1488,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.32182735204696655,1120.0301513671875,0.8148148148148149,16,16,5
cf_1488,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.4510023593902588,1936.758056640625,0.9259259259259259,16,13,2
cf_1489,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,568.6156005859375,1.0,5,5,0
cf_1489,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,644.5626220703125,1.0,9,8,0
cf_1489,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,751.9970092773438,1.0,9,10,0
cf_1489,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,2128.322509765625,1.0,21,15,0
cf_1489,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9915215969085693,2508.807861328125,0.96875,13,20,1
cf_1489,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,3744.16552734375,1.0,15,17,0
cf_14899,2,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.025620877742767334,100.23289489746094,0.5,5,4,3
cf_14899,3,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.0517888069152832,158.9326629638672,0.6363636363636364,8,7,4
cf_14899,4,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.08957719802856445,265.0013122558594,0.5,8,7,5
cf_14899,12,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.1446244716644287,676.3720092773438,0.4,15,17,12
cf_14899,15,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.1080365777015686,667.5432739257812,0.4444444444444444,12,16,10
cf_14899,18,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.120216965675354,1389.325927734375,0.5,19,14,11
cf_14900,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,669.0802001953125,1.0,4,33,0
cf_14900,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.8766492009162903,685.449951171875,0.9411764705882353,7,29,2
cf_14900,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.932033121585846,935.5326538085938,0.9666666666666667,9,22,1
cf_14900,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.910906970500946,1455.9757080078125,0.9047619047619048,22,24,4
cf_14900,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.7005029916763306,1659.570068359375,0.7450980392156863,34,30,13
cf_14900,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.661659836769104,2507.0380859375,0.9090909090909091,26,34,5
cf_14902,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9824526309967041,778.4517211914062,0.9444444444444444,11,8,1
cf_14902,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9845523834228516,736.9166870117188,0.9545454545454546,14,9,1
cf_14902,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9890084862709045,1012.8912963867188,0.9615384615384616,16,11,1
cf_14902,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9292836785316467,1653.152587890625,0.9117647058823529,19,18,3
cf_14902,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9570748209953308,2216.2509765625,0.9545454545454546,20,26,2
cf_14902,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9852216839790344,4659.25390625,0.972972972972973,18,20,1
cf_14903,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,645.02587890625,1.0,4,5,0
cf_14903,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,741.6201171875,1.0,3,5,0
cf_14903,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9659606218338013,741.7889404296875,0.9166666666666666,6,7,1
cf_14903,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.8600906133651733,2260.28515625,0.9210526315789473,29,12,3
cf_14903,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9266126751899719,1958.1221923828125,0.9310344827586207,22,9,2
cf_14903,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9704444408416748,3233.5146484375,0.96875,17,16,1
cf_14909,2,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.009820342063903809,62.37876510620117,0.1428571428571429,7,6,6
cf_14909,3,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.09005051851272583,213.65103149414062,0.5,8,7,5
cf_14909,4,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.10548985004425049,277.42132568359375,0.5,10,11,7
cf_14909,12,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.08721894025802612,760.9560546875,0.6666666666666667,12,16,7
cf_14909,15,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.21952193975448608,951.9360961914062,0.72,15,17,7
cf_14909,18,correct_wrong,paraphrase_00,paraphrase_01,False,True,0.19056129455566406,1667.2801513671875,0.6206896551724138,23,17,11
cf_1491,2,correct_correct,paraphrase_00,paraphrase_01,True,True,1.0,697.806640625,1.0,24,5,0
cf_1491,3,correct_correct,paraphrase_00,paraphrase_01,True,True,1.0,714.047607421875,1.0,23,7,0
cf_1491,4,correct_correct,paraphrase_00,paraphrase_01,True,True,1.0,844.377685546875,1.0,22,10,0
cf_1491,12,correct_correct,paraphrase_00,paraphrase_01,True,True,0.9107823371887207,1583.2880859375,0.9534883720930233,26,19,2
cf_1491,15,correct_correct,paraphrase_00,paraphrase_01,True,True,0.7209742665290833,1841.56787109375,0.8108108108108107,23,21,7
cf_1491,18,correct_correct,paraphrase_00,paraphrase_01,True,True,0.8831912875175476,3895.241943359375,0.90625,25,10,3
cf_14920,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.011554956436157227,69.10270690917969,0.4285714285714286,6,5,4
cf_14920,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.08112090826034546,206.51559448242188,0.5,9,9,6
cf_14920,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.05833911895751953,184.3677520751953,0.36363636363636365,10,8,7
cf_14920,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.18179851770401,1113.007080078125,0.6785714285714286,23,14,9
cf_14920,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.2786332368850708,930.927001953125,0.6153846153846154,18,18,10
cf_14920,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.0555034875869751,885.72509765625,0.4117647058823529,15,12,10
cf_14923,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.05676722526550293,151.8109130859375,0.75,6,4,2
cf_14923,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.0838097333908081,199.68402099609375,0.7777777777777778,5,6,2
cf_14923,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.07894903421401978,220.9478302001953,0.6666666666666667,6,10,4
cf_14923,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.06987875699996948,593.26708984375,0.6190476190476191,12,17,8
cf_14923,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.058993756771087646,605.860107421875,0.4285714285714286,9,13,8
cf_14923,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.016591250896453857,667.39599609375,0.36363636363636365,10,8,7
cf_14957,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9948030114173889,619.2876586914062,0.9,6,5,1
cf_14957,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,692.7977905273438,1.0,9,5,0
cf_14957,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,779.8369140625,1.0,11,11,0
cf_14957,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.7314625382423401,1844.3043212890625,0.9333333333333333,13,19,2
cf_14957,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9237953424453735,1667.48876953125,0.9310344827586207,16,15,2
cf_14957,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9248495101928711,3194.972900390625,0.8666666666666667,19,15,4
cf_14967,2,correct_correct,paraphrase_00,paraphrase_01,True,True,0.0028769969940185547,31.18135643005371,0.19999999999999996,5,4,4
cf_14967,3,correct_correct,paraphrase_00,paraphrase_01,True,True,0.021977245807647705,95.78398132324219,0.4285714285714286,5,6,4
cf_14967,4,correct_correct,paraphrase_00,paraphrase_01,True,True,0.009627342224121094,83.30742645263672,0.25,7,7,6
cf_14967,12,correct_correct,paraphrase_00,paraphrase_01,True,True,0.2149866819381714,830.2196044921875,0.5862068965517242,22,19,12
cf_14967,15,correct_correct,paraphrase_00,paraphrase_01,True,True,0.2124093770980835,816.3120727539062,0.6470588235294117,10,13,6
cf_14967,18,correct_correct,paraphrase_00,paraphrase_01,True,True,0.2508493661880493,1322.7452392578125,0.65,13,14,7
cf_14969,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9946182370185852,643.438232421875,0.8571428571428572,5,3,1
cf_14969,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9326552152633667,702.7472534179688,0.8888888888888888,7,3,1
cf_14969,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9489869475364685,1030.9501953125,0.8461538461538461,7,8,2
cf_14969,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.7087754011154175,2267.173095703125,0.7,11,15,6
cf_14969,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.47915685176849365,1510.2672119140625,0.8095238095238095,13,12,4
cf_14969,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.775254487991333,2987.781005859375,0.8518518518518519,18,13,4
cf_14972,2,correct_correct,paraphrase_00,paraphrase_01,True,True,0.05595368146896362,158.4897918701172,0.6,3,4,2
cf_14972,3,correct_correct,paraphrase_00,paraphrase_01,True,True,0.20487433671951294,357.4255676269531,0.7,7,6,3
cf_14972,4,correct_correct,paraphrase_00,paraphrase_01,True,True,0.2526624798774719,461.5935974121094,0.7272727272727273,9,5,3
cf_14972,12,correct_correct,paraphrase_00,paraphrase_01,True,True,0.08840256929397583,607.818359375,0.6,13,15,8
