row_id,fact_id,variant_id,layer,pair_type,is_correct,subject,correct_answer,target_new,n_active_features,sum_active_activation,max_active_activation,mean_active_activation
3128,cf_5509,paraphrase_00,3,wrong_wrong,False,Evaristo Felice Dall'Abaco,Munich,London,7,844.6221923828125,487.0001220703125,120.66031319754464
3129,cf_5509,paraphrase_01,3,wrong_wrong,False,Evaristo Felice Dall'Abaco,Munich,London,7,1021.8329467773438,373.81683349609375,145.97613525390625
3130,cf_2502,paraphrase_00,3,wrong_wrong,False,Ilari Sahamies,Helsinki,Chicago,7,922.5577392578125,442.1436462402344,131.79396275111608
3131,cf_2502,paraphrase_01,3,wrong_wrong,False,Ilari Sahamies,Helsinki,Chicago,8,663.3675537109375,181.2317657470703,82.92094421386719
3132,cf_16727,paraphrase_00,3,wrong_wrong,False,Beatrice d’Este,Milan,Chicago,4,682.67138671875,481.40655517578125,170.6678466796875
3133,cf_16727,paraphrase_01,3,wrong_wrong,False,Beatrice d’Este,Milan,Chicago,5,740.4862060546875,481.2740478515625,148.0972412109375
3134,cf_20749,paraphrase_00,3,correct_correct,True,Derek Trucks,guitar,trumpet,5,760.24072265625,393.64892578125,152.04814453125
3135,cf_20749,paraphrase_01,3,correct_correct,True,Derek Trucks,guitar,trumpet,5,705.1885986328125,311.0631103515625,141.0377197265625
3136,cf_3736,paraphrase_00,3,wrong_wrong,False,16bit,London,Glasgow,6,909.27490234375,452.88671875,151.54581705729166
3137,cf_3736,paraphrase_01,3,wrong_wrong,False,16bit,London,Glasgow,7,898.1766357421875,427.705078125,128.31094796316964
3138,cf_17386,paraphrase_00,3,correct_wrong,True,Tlaquepaque,Mexico,Manitoba,6,888.7353515625,455.90521240234375,148.12255859375
3139,cf_17386,paraphrase_01,3,correct_wrong,False,Tlaquepaque,Mexico,Manitoba,16,1960.9964599609375,405.2821044921875,122.5622787475586
3140,cf_16710,paraphrase_00,3,wrong_wrong,False,uranophane-alpha,uranium,Trinity,5,682.4212646484375,403.3611755371094,136.4842529296875
3141,cf_16710,paraphrase_01,3,wrong_wrong,False,uranophane-alpha,uranium,Trinity,7,814.8602294921875,458.787841796875,116.40860421316964
3142,cf_6353,paraphrase_00,3,correct_wrong,False,Paolo Chiavenna,Italy,Canada,4,915.018310546875,508.5510559082031,228.75457763671875
3143,cf_6353,paraphrase_01,3,correct_wrong,True,Paolo Chiavenna,Italy,Canada,5,928.0245361328125,505.5005187988281,185.6049072265625
3144,cf_11448,paraphrase_00,3,wrong_wrong,False,Francesco Parravicini,midfielder,linebacker,9,968.403076171875,407.9718933105469,107.600341796875
3145,cf_11448,paraphrase_01,3,wrong_wrong,False,Francesco Parravicini,midfielder,linebacker,8,953.2367553710938,391.4164123535156,119.15459442138672
3146,cf_11504,paraphrase_00,3,wrong_wrong,False,Shane Lavalette,Burlington,Philadelphia,11,1052.194091796875,434.1136169433594,95.65400834517045
3147,cf_11504,paraphrase_01,3,wrong_wrong,False,Shane Lavalette,Burlington,Philadelphia,8,635.787353515625,183.26820373535156,79.47341918945312
3148,cf_21149,paraphrase_00,3,correct_wrong,True,Bild,German,Spanish,6,733.8319702148438,397.47906494140625,122.30532836914062
3149,cf_21149,paraphrase_01,3,correct_wrong,False,Bild,German,Spanish,9,1135.789306640625,422.21392822265625,126.19881184895833
3150,cf_4839,paraphrase_00,3,correct_correct,True,Sastamala,Finnish,Swedish,7,755.8780517578125,392.7010192871094,107.98257882254464
3151,cf_4839,paraphrase_01,3,correct_correct,True,Sastamala,Finnish,Swedish,21,2448.132568359375,255.06712341308594,116.57774135044643
3152,cf_7742,paraphrase_00,3,correct_correct,True,L'Intransigeant,French,Spanish,6,746.8737182617188,401.27191162109375,124.4789530436198
3153,cf_7742,paraphrase_01,3,correct_correct,True,L'Intransigeant,French,Spanish,8,1048.6888427734375,401.16253662109375,131.0861053466797
3154,cf_4798,paraphrase_00,3,correct_wrong,True,Sovereign Military Order of Malta,Latin,Russian,4,729.9898681640625,390.5118103027344,182.49746704101562
3155,cf_4798,paraphrase_01,3,correct_wrong,False,Sovereign Military Order of Malta,Latin,Russian,7,873.1158447265625,414.85302734375,124.7308349609375
3156,cf_8387,paraphrase_00,3,wrong_wrong,False,Sofia Kovalevskaya,Stockholm,Paris,3,742.5529174804688,493.79583740234375,247.51763916015625
3157,cf_8387,paraphrase_01,3,wrong_wrong,False,Sofia Kovalevskaya,Stockholm,Paris,5,720.593017578125,458.7792663574219,144.118603515625
3158,cf_6464,paraphrase_00,3,correct_correct,True,Christy Mathewson,baseball,hockey,12,1825.0152587890625,463.79913330078125,152.08460489908853
3159,cf_6464,paraphrase_01,3,correct_correct,True,Christy Mathewson,baseball,hockey,12,1488.5992431640625,286.4002990722656,124.04993693033855
3160,cf_5685,paraphrase_00,3,wrong_wrong,False,Athanase David,Montreal,Hamburg,7,933.7945556640625,415.6355895996094,133.39922223772322
3161,cf_5685,paraphrase_01,3,wrong_wrong,False,Athanase David,Montreal,Hamburg,7,831.1604614257812,408.27081298828125,118.73720877511161
3162,cf_19739,paraphrase_00,3,correct_wrong,False,Dodge WC series,Dodge,Nokia,8,858.3289794921875,470.26409912109375,107.29112243652344
3163,cf_19739,paraphrase_01,3,correct_wrong,True,Dodge WC series,Dodge,Nokia,5,720.9183959960938,466.64617919921875,144.18367919921874
3164,cf_5009,paraphrase_00,3,wrong_wrong,False,Mexico City,Lisbon,Seoul,4,550.1912841796875,413.01239013671875,137.54782104492188
3165,cf_5009,paraphrase_01,3,wrong_wrong,False,Mexico City,Lisbon,Seoul,7,800.109375,438.6715393066406,114.30133928571429
3166,cf_21479,paraphrase_00,3,wrong_wrong,False,Thomas Hobbes,Latin,English,6,906.0991821289062,411.0611572265625,151.01653035481772
3167,cf_21479,paraphrase_01,3,wrong_wrong,False,Thomas Hobbes,Latin,English,17,1939.374267578125,291.46124267578125,114.08083926930146
3168,cf_2469,paraphrase_00,3,wrong_wrong,False,Mount Kempe,Antarctica,Europe,7,968.0735473632812,385.4822692871094,138.29622105189733
3169,cf_2469,paraphrase_01,3,wrong_wrong,False,Mount Kempe,Antarctica,Europe,7,891.3578491210938,443.3826904296875,127.33683558872768
3170,cf_5804,paraphrase_00,3,wrong_wrong,False,The Besnard Lakes,Montreal,Berlin,6,868.082275390625,418.55694580078125,144.68037923177084
3171,cf_5804,paraphrase_01,3,wrong_wrong,False,The Besnard Lakes,Montreal,Berlin,5,856.6649169921875,399.6619873046875,171.3329833984375
3172,cf_20576,paraphrase_00,3,wrong_wrong,False,Pierre Vaneck,French,Chinese,23,2324.7001953125,251.87025451660156,101.0739215353261
3173,cf_20576,paraphrase_01,3,wrong_wrong,False,Pierre Vaneck,French,Chinese,18,2013.2730712890625,298.34368896484375,111.84850396050348
3174,cf_16191,paraphrase_00,3,wrong_wrong,False,Ring 2,Japan,Canada,5,728.3181762695312,474.03546142578125,145.66363525390625
3175,cf_16191,paraphrase_01,3,wrong_wrong,False,Ring 2,Japan,Canada,6,887.990478515625,413.5145263671875,147.9984130859375
3176,cf_15202,paraphrase_00,3,wrong_wrong,False,Cristian Alexanda,Perth,Seattle,11,1115.223876953125,441.9558410644531,101.38398881392045
3177,cf_15202,paraphrase_01,3,wrong_wrong,False,Cristian Alexanda,Perth,Seattle,16,1232.49267578125,481.5235900878906,77.03079223632812
3178,cf_18472,paraphrase_00,3,correct_correct,True,Charles-Joseph Panckoucke,French,Russian,9,893.3033447265625,435.4794006347656,99.25592719184027
3179,cf_18472,paraphrase_01,3,correct_correct,True,Charles-Joseph Panckoucke,French,Russian,5,706.233154296875,377.7952575683594,141.246630859375
3180,cf_18988,paraphrase_00,3,correct_wrong,True,Rune Grammofon,jazz,sitcom,14,1461.7000732421875,282.5662841796875,104.40714808872768
3181,cf_18988,paraphrase_01,3,correct_wrong,False,Rune Grammofon,jazz,sitcom,13,1494.26904296875,273.028076171875,114.9437725360577
3182,cf_14709,paraphrase_00,3,wrong_wrong,False,Malayali,Buddhism,Islam,8,949.4929809570312,441.9908752441406,118.6866226196289
3183,cf_14709,paraphrase_01,3,wrong_wrong,False,Malayali,Buddhism,Islam,4,591.5451049804688,395.4024353027344,147.8862762451172
3184,cf_18497,paraphrase_00,3,wrong_wrong,False,Nasiruddin Chiragh Dehlavi,Islam,Christianity,5,782.672119140625,444.7788391113281,156.534423828125
3185,cf_18497,paraphrase_01,3,wrong_wrong,False,Nasiruddin Chiragh Dehlavi,Islam,Christianity,8,643.4998168945312,378.64093017578125,80.4374771118164
3186,cf_21069,paraphrase_00,3,correct_correct,True,Vadnagar,Gujarat,California,6,835.6805419921875,440.21771240234375,139.28009033203125
3187,cf_21069,paraphrase_01,3,correct_correct,True,Vadnagar,Gujarat,California,4,807.0810546875,387.94873046875,201.770263671875
3188,cf_20817,paraphrase_00,3,correct_wrong,False,El Filibusterismo,Philippines,Australia,6,910.9166870117188,383.11590576171875,151.81944783528647
3189,cf_20817,paraphrase_01,3,correct_wrong,True,El Filibusterismo,Philippines,Australia,7,1148.31396484375,519.068115234375,164.04485212053572
3190,cf_20464,paraphrase_00,3,correct_wrong,False,iChat,Apple,Square,8,919.023681640625,447.3115539550781,114.87796020507812
3191,cf_20464,paraphrase_01,3,correct_wrong,True,iChat,Apple,Square,9,1019.4415893554688,453.692138671875,113.27128770616319
3192,cf_10590,paraphrase_00,3,wrong_wrong,False,Prince Leka of Albania,Albania,Poland,5,924.1007080078125,501.0826110839844,184.8201416015625
3193,cf_10590,paraphrase_01,3,wrong_wrong,False,Prince Leka of Albania,Albania,Poland,7,848.3521728515625,462.9192810058594,121.19316755022321
3194,cf_20552,paraphrase_00,3,correct_wrong,True,Anatoly Kudryavitsky,Russian,French,11,1045.307861328125,427.9703674316406,95.0279873934659
3195,cf_20552,paraphrase_01,3,correct_wrong,False,Anatoly Kudryavitsky,Russian,French,24,2424.72705078125,265.45654296875,101.03029378255208
3196,cf_10359,paraphrase_00,3,correct_wrong,True,Herculez Gomez,soccer,basketball,14,1490.57177734375,289.2715759277344,106.46941266741071
3197,cf_10359,paraphrase_01,3,correct_wrong,False,Herculez Gomez,soccer,basketball,24,2340.37646484375,221.9452362060547,97.51568603515625
3198,cf_4946,paraphrase_00,3,correct_correct,True,Football Association of Thailand,FIFA,NATO,5,916.0413818359375,415.9345397949219,183.2082763671875
3199,cf_4946,paraphrase_01,3,correct_correct,True,Football Association of Thailand,FIFA,NATO,6,828.3243408203125,408.5848083496094,138.0540568033854
3200,cf_14410,paraphrase_00,3,correct_correct,True,Gabriel Hanotaux,French,Greek,5,739.9146728515625,380.5087585449219,147.9829345703125
3201,cf_14410,paraphrase_01,3,correct_correct,True,Gabriel Hanotaux,French,Greek,10,965.3145141601562,431.9170227050781,96.53145141601563
3202,cf_2237,paraphrase_00,3,wrong_wrong,False,Dan Morgan,linebacker,quarterback,8,931.3067626953125,387.5755920410156,116.41334533691406
3203,cf_2237,paraphrase_01,3,wrong_wrong,False,Dan Morgan,linebacker,quarterback,6,1163.02294921875,548.1386108398438,193.837158203125
3204,cf_15365,paraphrase_00,3,correct_wrong,False,Patricia Kaas,French,English,14,1753.332275390625,295.64581298828125,125.23801967075893
3205,cf_15365,paraphrase_01,3,correct_wrong,True,Patricia Kaas,French,English,5,604.646728515625,395.0980224609375,120.929345703125
3206,cf_20689,paraphrase_00,3,wrong_wrong,False,Arcadia Group,London,Toronto,4,799.5581665039062,441.57769775390625,199.88954162597656
3207,cf_20689,paraphrase_01,3,wrong_wrong,False,Arcadia Group,London,Toronto,7,961.2442016601562,424.63494873046875,137.32060023716517
3208,cf_9922,paraphrase_00,3,wrong_wrong,False,Douglas Range,Antarctica,Europe,8,942.5845947265625,396.0255432128906,117.82307434082031
3209,cf_9922,paraphrase_01,3,wrong_wrong,False,Douglas Range,Antarctica,Europe,5,886.697021484375,419.88372802734375,177.339404296875
3210,cf_9000,paraphrase_00,3,correct_correct,True,Kiko Alonso,linebacker,midfielder,9,999.7313232421875,397.7834777832031,111.08125813802083
3211,cf_9000,paraphrase_01,3,correct_correct,True,Kiko Alonso,linebacker,midfielder,6,1230.166748046875,558.4840698242188,205.02779134114584
3212,cf_19379,paraphrase_00,3,wrong_wrong,False,Byelorussian Soviet Socialist Republic,Polish,Ukrainian,15,1613.17431640625,291.178955078125,107.54495442708334
3213,cf_19379,paraphrase_01,3,wrong_wrong,False,Byelorussian Soviet Socialist Republic,Polish,Ukrainian,22,2402.99560546875,249.03526306152344,109.22707297585227
3214,cf_1840,paraphrase_00,3,wrong_wrong,False,George Bodenheimer,ESPN,McLaren,6,796.3920288085938,418.7365417480469,132.73200480143228
3215,cf_1840,paraphrase_01,3,wrong_wrong,False,George Bodenheimer,ESPN,McLaren,7,816.7890014648438,440.6087341308594,116.68414306640625
3216,cf_11532,paraphrase_00,3,wrong_wrong,False,Hootenanny Singers,Sweden,Finland,9,973.85888671875,386.34283447265625,108.20654296875
3217,cf_11532,paraphrase_01,3,wrong_wrong,False,Hootenanny Singers,Sweden,Finland,5,732.4586181640625,457.06103515625,146.4917236328125
3218,cf_16624,paraphrase_00,3,correct_correct,True,Pentium Pro,Intel,IBM,7,785.0066528320312,459.17822265625,112.14380754743304
3219,cf_16624,paraphrase_01,3,correct_correct,True,Pentium Pro,Intel,IBM,8,843.9411010742188,463.7467956542969,105.49263763427734
3220,cf_2431,paraphrase_00,3,wrong_wrong,False,Chess Records,jazz,fantasy,6,789.9781494140625,405.07147216796875,131.66302490234375
3221,cf_2431,paraphrase_01,3,wrong_wrong,False,Chess Records,jazz,fantasy,12,1497.090576171875,289.4244689941406,124.75754801432292
3222,cf_15130,paraphrase_00,3,correct_wrong,True,Frantz Jehin-Prume,violin,piano,7,792.6472778320312,477.6856384277344,113.23532540457589
3223,cf_15130,paraphrase_01,3,correct_wrong,False,Frantz Jehin-Prume,violin,piano,7,876.8141479492188,323.767822265625,125.25916399274554
3224,cf_14808,paraphrase_00,3,wrong_wrong,False,Alfie Moore,goaltender,quarterback,6,725.0560302734375,403.4471740722656,120.84267171223958
3225,cf_14808,paraphrase_01,3,wrong_wrong,False,Alfie Moore,goaltender,quarterback,9,984.7339477539062,397.7084655761719,109.41488308376736
3226,cf_1232,paraphrase_00,3,wrong_wrong,False,2006 Swedish general election,Sweden,Paris,6,959.643798828125,444.2669677734375,159.94063313802084
3227,cf_1232,paraphrase_01,3,wrong_wrong,False,2006 Swedish general election,Sweden,Paris,6,914.3756713867188,443.75933837890625,152.39594523111978
3228,cf_1864,paraphrase_00,3,wrong_wrong,False,Bowman Coast,Antarctica,Europe,6,905.031005859375,430.86376953125,150.8385009765625
3229,cf_1864,paraphrase_01,3,wrong_wrong,False,Bowman Coast,Antarctica,Europe,7,1025.0904541015625,484.05267333984375,146.44149344308036
3230,cf_12082,paraphrase_00,3,correct_correct,True,Aleppo Governorate,Aleppo,Brussels,7,706.5134887695312,431.308837890625,100.93049839564732
3231,cf_12082,paraphrase_01,3,correct_correct,True,Aleppo Governorate,Aleppo,Brussels,5,624.9537963867188,389.37957763671875,124.99075927734376
3232,cf_9406,paraphrase_00,3,wrong_wrong,False,Boof Bonser,pitcher,midfielder,13,1446.31201171875,303.2080078125,111.25477013221153
3233,cf_9406,paraphrase_01,3,wrong_wrong,False,Boof Bonser,pitcher,midfielder,8,899.8448486328125,416.3248291015625,112.48060607910156
3234,cf_2514,paraphrase_00,3,correct_correct,True,Chandan Mitra,journalist,diplomat,7,1125.3187255859375,525.4634399414062,160.75981794084822
3235,cf_2514,paraphrase_01,3,correct_correct,True,Chandan Mitra,journalist,diplomat,5,805.0206909179688,496.4258117675781,161.00413818359374
3236,cf_21124,paraphrase_00,3,correct_wrong,True,Operation Bagration,Belarus,Minnesota,5,734.39404296875,410.1386413574219,146.87880859375
3237,cf_21124,paraphrase_01,3,correct_wrong,False,Operation Bagration,Belarus,Minnesota,6,962.463134765625,438.2755432128906,160.4105224609375
3238,cf_2958,paraphrase_00,3,wrong_wrong,False,Wappo people,English,Finnish,16,1607.5443115234375,297.2567138671875,100.47151947021484
3239,cf_2958,paraphrase_01,3,wrong_wrong,False,Wappo people,English,Finnish,6,756.9740600585938,399.07867431640625,126.16234334309895
3240,cf_20152,paraphrase_00,3,correct_correct,True,Full House,English,French,6,795.488525390625,390.48321533203125,132.5814208984375
3241,cf_20152,paraphrase_01,3,correct_correct,True,Full House,English,French,6,821.1361083984375,398.59832763671875,136.85601806640625
3242,cf_19466,paraphrase_00,3,correct_wrong,False,Gaizka Garitano Aguirre,midfielder,goaltender,5,780.699462890625,400.4560852050781,156.139892578125
3243,cf_19466,paraphrase_01,3,correct_wrong,True,Gaizka Garitano Aguirre,midfielder,goaltender,6,1145.1529541015625,531.2699584960938,190.85882568359375
3244,cf_16615,paraphrase_00,3,wrong_wrong,False,Michael Albert,English,French,6,629.8175048828125,394.175048828125,104.96958414713542
3245,cf_16615,paraphrase_01,3,wrong_wrong,False,Michael Albert,English,French,28,2805.109619140625,308.34796142578125,100.18248639787946
3246,cf_12598,paraphrase_00,3,wrong_wrong,False,Todd McFarlane's Spawn,HBO,NBC,5,684.5157470703125,473.00604248046875,136.9031494140625
3247,cf_12598,paraphrase_01,3,wrong_wrong,False,Todd McFarlane's Spawn,HBO,NBC,6,619.93701171875,464.96160888671875,103.32283528645833
3248,cf_15162,paraphrase_00,3,wrong_wrong,False,Elizabeth R,BBC,CBS,8,752.2349853515625,498.51605224609375,94.02937316894531
3249,cf_15162,paraphrase_01,3,wrong_wrong,False,Elizabeth R,BBC,CBS,6,705.8975219726562,502.09130859375,117.6495869954427
3250,cf_19016,paraphrase_00,3,wrong_wrong,False,Ganz Works,Budapest,Warsaw,8,970.322021484375,415.19354248046875,121.29025268554688
3251,cf_19016,paraphrase_01,3,wrong_wrong,False,Ganz Works,Budapest,Warsaw,6,789.1901245117188,456.70623779296875,131.53168741861978
3252,cf_18163,paraphrase_00,3,correct_wrong,True,Antonietta Di Martino,Italian,French,5,711.656494140625,381.1803283691406,142.331298828125
3253,cf_18163,paraphrase_01,3,correct_wrong,False,Antonietta Di Martino,Italian,French,23,2297.57373046875,235.9132537841797,99.89451002038044
3254,cf_1344,paraphrase_00,3,wrong_wrong,False,Aston Martin Lagonda,London,Athens,9,983.6646118164062,383.59783935546875,109.29606797960069
3255,cf_1344,paraphrase_01,3,wrong_wrong,False,Aston Martin Lagonda,London,Athens,4,797.744873046875,395.050537109375,199.43621826171875
3256,cf_14736,paraphrase_00,3,correct_correct,True,Plus belle la vie,French,Portuguese,5,732.4295654296875,401.2763366699219,146.4859130859375
3257,cf_14736,paraphrase_01,3,correct_correct,True,Plus belle la vie,French,Portuguese,7,877.10400390625,392.68304443359375,125.30057198660714
3258,cf_18732,paraphrase_00,3,wrong_wrong,False,"Fukuno, Toyama",Japan,Canada,5,841.329833984375,459.94677734375,168.265966796875
3259,cf_18732,paraphrase_01,3,wrong_wrong,False,"Fukuno, Toyama",Japan,Canada,5,1005.0128784179688,439.89801025390625,201.00257568359376
3260,cf_21359,paraphrase_00,3,correct_correct,True,Mayo Clinic,Rochester,Stockholm,5,806.6251220703125,429.32635498046875,161.3250244140625
3261,cf_21359,paraphrase_01,3,correct_correct,True,Mayo Clinic,Rochester,Stockholm,6,901.6636962890625,430.7781982421875,150.27728271484375
3262,cf_6168,paraphrase_00,3,wrong_wrong,False,Georges Mathias,piano,guitar,6,699.1439208984375,395.5106506347656,116.52398681640625
3263,cf_6168,paraphrase_01,3,wrong_wrong,False,Georges Mathias,piano,guitar,5,720.140625,340.516357421875,144.028125
3264,cf_10535,paraphrase_00,3,correct_correct,True,Nissan GT-R LM Nismo,Nissan,Suzuki,6,734.1323852539062,444.5821838378906,122.3553975423177
3265,cf_10535,paraphrase_01,3,correct_correct,True,Nissan GT-R LM Nismo,Nissan,Suzuki,7,891.045166015625,464.86505126953125,127.29216657366071
3266,cf_19824,paraphrase_00,3,wrong_wrong,False,Honolulu International Airport,Hawaii,BBC,6,1037.1883544921875,519.7240600585938,172.8647257486979
3267,cf_19824,paraphrase_01,3,wrong_wrong,False,Honolulu International Airport,Hawaii,BBC,9,885.429931640625,397.5629577636719,98.381103515625
3268,cf_15585,paraphrase_00,3,correct_correct,True,Marques Tuiasosopo,quarterback,pitcher,9,949.354248046875,396.8150939941406,105.48380533854167
3269,cf_15585,paraphrase_01,3,correct_correct,True,Marques Tuiasosopo,quarterback,pitcher,7,758.8511962890625,406.86676025390625,108.40731375558036
3270,cf_16428,paraphrase_00,3,wrong_wrong,False,Domenico Serafini,bishop,pope,7,745.5693969726562,416.87249755859375,106.50991385323661
3271,cf_16428,paraphrase_01,3,wrong_wrong,False,Domenico Serafini,bishop,pope,7,847.3819580078125,420.5561218261719,121.0545654296875
3272,cf_4943,paraphrase_00,3,correct_correct,True,Ray Ozzie,Microsoft,BBC,7,944.61328125,420.9819641113281,134.94475446428572
3273,cf_4943,paraphrase_01,3,correct_correct,True,Ray Ozzie,Microsoft,BBC,7,819.415283203125,430.4091491699219,117.059326171875
3274,cf_2027,paraphrase_00,3,correct_correct,True,Demon Seed,English,Hindi,7,713.24462890625,396.9292907714844,101.89208984375
3275,cf_2027,paraphrase_01,3,correct_correct,True,Demon Seed,English,Hindi,4,703.1524658203125,398.5862121582031,175.78811645507812
3276,cf_3391,paraphrase_00,3,correct_wrong,True,Jewel-Osco,Chicago,Ottawa,5,791.8119506835938,448.61737060546875,158.36239013671874
3277,cf_3391,paraphrase_01,3,correct_wrong,False,Jewel-Osco,Chicago,Ottawa,6,896.6643676757812,450.78948974609375,149.44406127929688
3278,cf_11253,paraphrase_00,3,correct_wrong,False,Odette Barencey,French,Portuguese,28,2592.43408203125,279.64312744140625,92.58693150111607
3279,cf_11253,paraphrase_01,3,correct_wrong,True,Odette Barencey,French,Portuguese,8,658.0301513671875,382.4830017089844,82.25376892089844
3280,cf_2763,paraphrase_00,3,correct_wrong,True,Autonomous University of Barcelona,Barcelona,Uruguay,6,991.53173828125,402.168701171875,165.25528971354166
3281,cf_2763,paraphrase_01,3,correct_wrong,False,Autonomous University of Barcelona,Barcelona,Uruguay,7,944.74365234375,405.64996337890625,134.96337890625
3282,cf_16533,paraphrase_00,3,correct_wrong,False,Himmelbjerget,Denmark,Syria,5,982.645751953125,438.0732421875,196.529150390625
3283,cf_16533,paraphrase_01,3,correct_wrong,True,Himmelbjerget,Denmark,Syria,5,827.08837890625,414.88909912109375,165.41767578125
3284,cf_21172,paraphrase_00,3,wrong_wrong,False,The Mountain of the Cannibal God,English,Spanish,5,800.5540771484375,419.143310546875,160.1108154296875
3285,cf_21172,paraphrase_01,3,wrong_wrong,False,The Mountain of the Cannibal God,English,Spanish,6,997.0147094726562,387.68121337890625,166.16911824544272
3286,cf_5654,paraphrase_00,3,wrong_wrong,False,Von Essen Mountain,Antarctica,Asia,7,919.18408203125,441.37646484375,131.31201171875
3287,cf_5654,paraphrase_01,3,wrong_wrong,False,Von Essen Mountain,Antarctica,Asia,7,991.1802978515625,385.2975158691406,141.59718540736608
3288,cf_1282,paraphrase_00,3,correct_correct,True,Huw Edwards,BBC,McLaren,7,834.2874755859375,426.7130432128906,119.18392508370536
3289,cf_1282,paraphrase_01,3,correct_correct,True,Huw Edwards,BBC,McLaren,7,898.7139892578125,420.3460388183594,128.38771275111608
3290,cf_8118,paraphrase_00,3,wrong_wrong,False,Guto Pryce,guitar,violin,8,922.894775390625,406.04132080078125,115.36184692382812
3291,cf_8118,paraphrase_01,3,wrong_wrong,False,Guto Pryce,guitar,violin,6,839.4642333984375,497.1925964355469,139.91070556640625
3292,cf_14398,paraphrase_00,3,wrong_wrong,False,Rupanyup,Victoria,California,15,1926.6168212890625,408.8986511230469,128.44112141927084
3293,cf_14398,paraphrase_01,3,wrong_wrong,False,Rupanyup,Victoria,California,16,1279.7608642578125,394.22601318359375,79.98505401611328
3294,cf_17172,paraphrase_00,3,correct_wrong,True,Victoria International Airport,Victoria,David,9,1024.970703125,527.9942016601562,113.88563368055556
3295,cf_17172,paraphrase_01,3,correct_wrong,False,Victoria International Airport,Victoria,David,9,940.900146484375,468.3637390136719,104.54446072048611
3296,cf_17129,paraphrase_00,3,wrong_wrong,False,The Manhunter,CBS,NBC,7,713.65576171875,474.6337890625,101.95082310267857
3297,cf_17129,paraphrase_01,3,wrong_wrong,False,The Manhunter,CBS,NBC,6,653.3643798828125,491.25726318359375,108.89406331380208
3298,cf_19982,paraphrase_00,3,wrong_wrong,False,Malcolm Martineau,Edinburgh,Paris,8,676.0596923828125,168.3137969970703,84.50746154785156
3299,cf_19982,paraphrase_01,3,wrong_wrong,False,Malcolm Martineau,Edinburgh,Paris,11,1132.5284423828125,481.0824279785156,102.95713112571023
3300,cf_5201,paraphrase_00,3,wrong_wrong,False,Phoebe Atwood Taylor,Boston,Rome,5,975.6728515625,398.4605712890625,195.1345703125
3301,cf_5201,paraphrase_01,3,wrong_wrong,False,Phoebe Atwood Taylor,Boston,Rome,7,645.056396484375,182.84864807128906,92.15091378348214
3302,cf_11924,paraphrase_00,3,wrong_wrong,False,Jonas Mekas,English,Russian,7,879.6951293945312,417.22723388671875,125.67073277064732
3303,cf_11924,paraphrase_01,3,wrong_wrong,False,Jonas Mekas,English,Russian,7,633.0289916992188,377.9320068359375,90.43271309988839
3304,cf_12217,paraphrase_00,3,correct_correct,True,Samsung NX series,Samsung,Apple,5,723.3253173828125,462.24853515625,144.6650634765625
3305,cf_12217,paraphrase_01,3,correct_correct,True,Samsung NX series,Samsung,Apple,7,838.7158203125,441.0981140136719,119.81654575892857
3306,cf_9269,paraphrase_00,3,wrong_wrong,False,Torbern Bergman,chemistry,astronomy,7,776.1047973632812,393.6115417480469,110.87211390904018
3307,cf_9269,paraphrase_01,3,wrong_wrong,False,Torbern Bergman,chemistry,astronomy,9,948.6775512695312,356.56817626953125,105.40861680772569
3308,cf_12694,paraphrase_00,3,wrong_wrong,False,Australian Mathematical Society,mathematics,physics,6,832.6331787109375,414.33380126953125,138.7721964518229
3309,cf_12694,paraphrase_01,3,wrong_wrong,False,Australian Mathematical Society,mathematics,physics,5,751.026123046875,393.6637268066406,150.205224609375
3310,cf_13394,paraphrase_00,3,correct_wrong,True,Orfeu,Brazil,France,12,940.4083862304688,434.55999755859375,78.36736551920573
3311,cf_13394,paraphrase_01,3,correct_wrong,False,Orfeu,Brazil,France,6,760.723388671875,447.08074951171875,126.7872314453125
3312,cf_11087,paraphrase_00,3,wrong_wrong,False,Scooby Doo,CBS,NBC,8,771.0728759765625,475.25909423828125,96.38410949707031
3313,cf_11087,paraphrase_01,3,wrong_wrong,False,Scooby Doo,CBS,NBC,6,640.1429443359375,468.17938232421875,106.69049072265625
3314,cf_19591,paraphrase_00,3,correct_wrong,True,Fendley Glacier,Antarctica,Europe,7,957.0197143554688,401.7971496582031,136.71710205078125
3315,cf_19591,paraphrase_01,3,correct_wrong,False,Fendley Glacier,Antarctica,Europe,5,794.5367431640625,474.28778076171875,158.9073486328125
3316,cf_1715,paraphrase_00,3,wrong_wrong,False,Roger Chartier,Lyon,Manchester,8,702.3916625976562,174.1819305419922,87.79895782470703
3317,cf_1715,paraphrase_01,3,wrong_wrong,False,Roger Chartier,Lyon,Manchester,11,1002.1912841796875,485.1021423339844,91.10829856178977
3318,cf_20672,paraphrase_00,3,wrong_wrong,False,Panamanian Football Federation,FIFA,NATO,6,939.4803466796875,419.8151550292969,156.5800577799479
3319,cf_20672,paraphrase_01,3,wrong_wrong,False,Panamanian Football Federation,FIFA,NATO,7,1071.947021484375,453.1364440917969,153.13528878348214
3320,cf_21210,paraphrase_00,3,correct_correct,True,Fernand Gravey,French,Russian,8,687.3993530273438,389.5911865234375,85.92491912841797
